city,latitude,longitude,date,weather_code,temperature_max,temperature_min,precipitation_sum,precipitation_probability,wind_speed_max,wind_gusts_max,temperature_category,precipitation_category,wind_category,risk_score,risk_level
Aguelmous,33.1324,-5.8366,2026-09-20,2,32.8,19.2,0.0,5,21.3,44.6,Hot,No Rain,Moderate,15.025,Very Low
Aguelmous,33.1324,-5.8366,2026-09-21,2,32.0,19.7,0.0,0,20.9,43.9,Hot,No Rain,Moderate,14.5,Very Low
Aguelmous,33.1324,-5.8366,2026-09-22,1,31.1,18.8,0.0,0,16.3,34.6,Hot,No Rain,Moderate,10.9,Very Low
Aguelmous,33.1324,-5.8366,2026-09-23,1,31.8,18.1,0.0,0,14.9,29.9,Hot,No Rain,Moderate,5.5,Very Low
Aguelmous,33.1324,-5.8366,2026-09-24,0,31.6,17.9,0.0,0,15.3,31.0,Hot,No Rain,Moderate,9.9,Very Low
Aguelmous,33.1324,-5.8366,2026-09-25,3,30.4,18.6,0.0,8,16.5,36.0,Hot,No Rain,Moderate,11.739999999999998,Very Low
Asilah,35.4667,-6.0333,2026-09-19,1,29.2,23.0,0.0,0,34.6,64.8,Normal,No Rain,Strong,17.2,Very Low
Asilah,35.4667,-6.0333,2026-09-20,1,30.4,24.3,0.0,0,27.2,50.4,Hot,No Rain,Moderate,21.7,Low
Asilah,35.4667,-6.0333,2026-09-21,1,30.9,23.7,0.0,0,25.4,46.4,Hot,No Rain,Moderate,14.5,Very Low
Asilah,35.4667,-6.0333,2026-09-22,0,30.6,21.9,0.0,0,18.8,36.4,Hot,No Rain,Moderate,9.9,Very Low
Asilah,35.4667,-6.0333,2026-09-23,0,30.6,21.4,0.0,0,17.3,32.8,Hot,No Rain,Moderate,9.9,Very Low
Asilah,35.4667,-6.0333,2026-09-24,1,34.7,20.3,0.0,0,13.3,25.9,Hot,No Rain,Low,5.5,Very Low
Asilah,35.4667,-6.0333,2026-09-25,3,28.5,20.2,0.0,0,12.2,24.5,Normal,No Rain,Low,1.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-19,3,29.3,20.4,0.0,0,25.5,46.1,Normal,No Rain,Moderate,10.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-20,2,28.9,22.6,0.0,0,19.9,36.0,Normal,No Rain,Moderate,6.4,Very Low
Imzouren,35.1464,-3.8506,2026-09-21,2,29.3,20.0,0.0,0,22.7,41.8,Normal,No Rain,Moderate,10.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-22,0,28.4,17.6,0.0,0,14.6,27.0,Normal,No Rain,Moderate,0.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-23,1,27.3,17.6,0.0,0,14.1,27.0,Normal,No Rain,Moderate,1.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-24,2,29.3,18.7,0.0,0,10.7,22.0,Normal,No Rain,Low,1.0,Very Low
Imzouren,35.1464,-3.8506,2026-09-25,3,30.0,22.6,0.0,0,11.2,22.0,Normal,No Rain,Low,5.5,Very Low
Mediouna,33.4556,-7.5208,2026-09-19,45,30.8,17.1,0.0,0,17.1,30.6,Hot,No Rain,Moderate,15.9,Very Low
Mediouna,33.4556,-7.5208,2026-09-20,1,35.2,18.8,0.0,0,17.2,31.3,Extreme Heat,No Rain,Moderate,16.9,Very Low
Mediouna,33.4556,-7.5208,2026-09-21,45,34.6,19.5,0.0,0,17.2,31.0,Hot,No Rain,Moderate,15.9,Very Low
Mediouna,33.4556,-7.5208,2026-09-22,1,34.0,19.0,0.0,0,18.1,32.8,Hot,No Rain,Moderate,10.9,Very Low
Mediouna,33.4556,-7.5208,2026-09-23,45,33.3,17.3,0.0,0,16.2,29.2,Hot,No Rain,Moderate,10.5,Very Low
Mediouna,33.4556,-7.5208,2026-09-24,45,28.3,16.8,0.0,0,11.3,30.2,Normal,No Rain,Moderate,11.4,Very Low
Mediouna,33.4556,-7.5208,2026-09-25,45,25.5,19.0,0.0,3,12.0,33.1,Normal,No Rain,Moderate,11.715,Very Low
Demnat,31.7311,-7.0361,2026-09-19,3,31.8,18.4,0.0,13,16.3,31.0,Hot,No Rain,Moderate,12.265,Very Low
Demnat,31.7311,-7.0361,2026-09-20,3,32.9,22.0,0.2,15,17.4,33.8,Hot,Light,Moderate,12.475,Very Low
Demnat,31.7311,-7.0361,2026-09-21,2,32.0,20.8,0.0,0,17.7,34.2,Hot,No Rain,Moderate,10.9,Very Low
Demnat,31.7311,-7.0361,2026-09-22,2,32.1,20.4,0.0,0,16.2,32.0,Hot,No Rain,Moderate,10.9,Very Low
Demnat,31.7311,-7.0361,2026-09-23,0,32.5,18.0,0.0,0,16.8,32.8,Hot,No Rain,Moderate,9.9,Very Low
Demnat,31.7311,-7.0361,2026-09-24,3,32.6,17.6,0.0,5,15.4,30.2,Hot,No Rain,Moderate,11.425,Very Low
Demnat,31.7311,-7.0361,2026-09-25,3,29.9,16.7,0.0,14,15.8,30.2,Normal,No Rain,Moderate,7.869999999999999,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-19,2,33.5,18.8,0.1,5,18.7,37.4,Hot,Light,Moderate,11.425,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-20,0,35.1,19.4,0.0,0,14.7,28.8,Extreme Heat,No Rain,Moderate,10.5,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-21,1,34.0,19.8,0.0,0,13.5,26.6,Hot,No Rain,Moderate,5.5,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-22,0,32.8,18.8,0.0,0,13.1,25.2,Hot,No Rain,Low,4.5,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-23,0,33.9,17.4,0.0,0,12.5,24.5,Hot,No Rain,Low,4.5,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-24,2,35.6,19.7,0.0,0,17.3,33.1,Extreme Heat,No Rain,Moderate,16.9,Very Low
Aïn Taoujdat,33.9333,-5.2167,2026-09-25,3,32.7,18.9,0.0,3,18.4,34.2,Hot,No Rain,Moderate,11.215,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-19,3,31.8,17.2,0.0,0,17.2,31.0,Hot,No Rain,Moderate,10.9,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-20,2,33.3,19.7,0.0,0,14.8,26.3,Hot,No Rain,Moderate,5.5,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-21,45,35.9,20.1,0.0,0,14.7,25.9,Extreme Heat,No Rain,Moderate,16.5,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-22,45,33.5,18.2,0.0,0,15.0,27.4,Hot,No Rain,Moderate,10.5,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-23,45,32.6,19.3,0.0,0,13.9,25.6,Hot,No Rain,Low,10.5,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-24,45,30.8,18.2,0.0,3,15.5,28.8,Hot,No Rain,Moderate,10.815,Very Low
Sidi Smai’il,32.8167,-8.5,2026-09-25,3,27.2,19.6,0.0,3,16.0,29.2,Normal,No Rain,Moderate,1.315,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-19,0,30.3,18.2,0.0,0,15.6,26.6,Hot,No Rain,Moderate,4.5,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-20,0,33.5,21.4,0.0,0,18.7,31.3,Hot,No Rain,Moderate,9.9,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-21,0,30.6,20.5,0.0,0,17.7,29.5,Hot,No Rain,Moderate,4.5,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-22,0,30.8,19.8,0.0,0,18.7,30.6,Hot,No Rain,Moderate,9.9,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-23,0,31.6,17.5,0.0,0,19.9,33.5,Hot,No Rain,Moderate,9.9,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-24,45,30.6,17.5,0.0,0,15.1,27.0,Hot,No Rain,Moderate,10.5,Very Low
Moulay Bousselham,34.8786,-6.2933,2026-09-25,45,26.6,19.4,0.0,0,14.1,25.6,Normal,No Rain,Low,6.0,Very Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,45,36.9,19.2,0.0,0,17.8,34.2,Extreme Heat,No Rain,Moderate,21.9,Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-20,0,37.8,24.7,0.0,0,22.6,41.4,Extreme Heat,No Rain,Moderate,19.5,Very Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-21,0,37.1,24.2,0.0,0,18.8,34.9,Extreme Heat,No Rain,Moderate,15.9,Very Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-22,0,36.7,23.5,0.0,0,18.4,35.3,Extreme Heat,No Rain,Moderate,15.9,Very Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-23,0,36.9,22.6,0.0,0,12.7,27.7,Extreme Heat,No Rain,Moderate,10.5,Very Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-24,45,35.2,17.6,0.0,0,16.0,31.0,Extreme Heat,No Rain,Moderate,21.9,Low
Mechraa Bel Ksiri,34.56,-5.95,2026-09-25,45,30.1,19.9,0.0,3,16.6,31.3,Hot,No Rain,Moderate,16.215,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-19,1,36.7,21.5,0.0,0,20.5,37.8,Extreme Heat,No Rain,Moderate,20.5,Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-20,0,37.4,24.8,0.0,0,20.9,38.9,Extreme Heat,No Rain,Moderate,19.5,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-21,1,36.5,24.6,0.0,0,17.8,33.8,Extreme Heat,No Rain,Moderate,16.9,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-22,0,36.1,23.2,0.0,0,16.9,33.1,Extreme Heat,No Rain,Moderate,15.9,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-23,0,36.7,21.8,0.0,0,10.8,23.0,Extreme Heat,No Rain,Low,10.5,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-24,2,37.1,19.7,0.0,0,15.6,27.4,Extreme Heat,No Rain,Moderate,11.5,Very Low
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-25,45,33.1,19.5,0.0,3,16.4,32.4,Hot,No Rain,Moderate,16.215,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-19,3,26.2,22.0,0.6000000000000001,18,27.2,54.7,Normal,Light,Strong,19.09,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-20,3,26.8,22.4,0.1,28,26.5,54.4,Normal,Light,Strong,20.14,Low
Zeghanghane,35.1575,-3.0017,2026-09-21,3,26.6,21.7,0.1,3,21.1,42.5,Normal,Light,Moderate,10.315,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-22,2,26.7,18.1,0.0,0,21.1,42.8,Normal,No Rain,Moderate,10.0,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-23,45,26.9,19.1,0.0,0,19.0,38.9,Normal,No Rain,Moderate,11.4,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-24,45,29.1,18.5,0.0,0,17.6,32.4,Normal,No Rain,Moderate,11.4,Very Low
Zeghanghane,35.1575,-3.0017,2026-09-25,45,31.2,18.0,0.0,0,12.4,24.1,Hot,No Rain,Low,10.5,Very Low
Oulad Barhil,30.6408,-8.475,2026-09-19,3,37.4,20.3,0.0,3,28.0,52.6,Extreme Heat,No Rain,Strong,28.015,Low
Oulad Barhil,30.6408,-8.475,2026-09-20,2,37.6,22.6,0.0,3,27.2,48.2,Extreme Heat,No Rain,Moderate,20.815,Low
Oulad Barhil,30.6408,-8.475,2026-09-21,3,38.0,21.7,0.0,0,32.1,56.9,Extreme Heat,No Rain,Strong,27.7,Low
Oulad Barhil,30.6408,-8.475,2026-09-22,1,38.1,20.2,0.0,0,26.6,48.6,Extreme Heat,No Rain,Moderate,20.5,Low
Oulad Barhil,30.6408,-8.475,2026-09-23,0,38.2,19.2,0.0,5,23.0,43.6,Extreme Heat,No Rain,Moderate,20.025,Low
Oulad Barhil,30.6408,-8.475,2026-09-24,3,37.8,20.8,0.0,1,26.8,49.0,Extreme Heat,No Rain,Moderate,20.605,Low
Oulad Barhil,30.6408,-8.475,2026-09-25,3,35.6,20.2,0.0,0,21.6,40.0,Extreme Heat,No Rain,Moderate,20.5,Low
Bir Jdid,33.3737,-8.0002,2026-09-19,45,27.3,18.3,0.0,0,16.9,33.5,Normal,No Rain,Moderate,11.4,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-20,45,31.0,19.7,0.0,0,15.5,31.0,Hot,No Rain,Moderate,15.9,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-21,45,29.4,20.1,0.0,0,14.8,28.8,Normal,No Rain,Moderate,6.0,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-22,45,29.1,18.6,0.0,0,15.1,29.9,Normal,No Rain,Moderate,6.0,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-23,45,29.3,19.1,0.0,0,14.2,28.4,Normal,No Rain,Moderate,6.0,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-24,45,28.6,17.4,0.0,0,14.7,28.4,Normal,No Rain,Moderate,6.0,Very Low
Bir Jdid,33.3737,-8.0002,2026-09-25,45,25.6,19.2,0.0,0,14.5,28.4,Normal,No Rain,Moderate,6.0,Very Low
Bou Arfa,32.531,-1.9631,2026-09-19,80,26.6,18.6,0.8,75,16.6,32.4,Normal,Light,Moderate,25.275,Low
Bou Arfa,32.531,-1.9631,2026-09-20,95,26.7,16.2,3.8,28,29.2,50.0,Normal,Moderate,Moderate,44.04,Moderate
Bou Arfa,32.531,-1.9631,2026-09-21,3,26.3,15.6,0.0,0,17.6,27.7,Normal,No Rain,Moderate,1.0,Very Low
Bou Arfa,32.531,-1.9631,2026-09-22,3,25.7,15.2,0.0,0,17.7,27.7,Normal,No Rain,Moderate,1.0,Very Low
Bou Arfa,32.531,-1.9631,2026-09-23,2,27.0,15.3,0.0,0,14.8,25.2,Normal,No Rain,Low,1.0,Very Low
Bou Arfa,32.531,-1.9631,2026-09-24,2,29.0,14.6,0.0,0,8.6,13.5,Normal,No Rain,Low,4.0,Very Low
Bou Arfa,32.531,-1.9631,2026-09-25,3,29.4,16.5,0.0,3,14.2,22.7,Normal,No Rain,Low,1.315,Very Low
Tahannawt,31.3514,-7.9508,2026-09-19,3,32.2,18.5,0.2,18,15.5,31.3,Hot,Light,Moderate,12.79,Very Low
Tahannawt,31.3514,-7.9508,2026-09-20,3,32.7,21.5,0.3,25,16.1,30.6,Hot,Light,Moderate,13.525,Very Low
Tahannawt,31.3514,-7.9508,2026-09-21,3,33.2,21.5,0.0,3,17.2,33.8,Hot,No Rain,Moderate,11.215,Very Low
Tahannawt,31.3514,-7.9508,2026-09-22,0,33.1,20.9,0.0,1,18.2,34.9,Hot,No Rain,Moderate,10.005,Very Low
Tahannawt,31.3514,-7.9508,2026-09-23,0,32.9,18.6,0.0,0,16.1,30.6,Hot,No Rain,Moderate,9.9,Very Low
Tahannawt,31.3514,-7.9508,2026-09-24,1,33.8,19.1,0.0,3,16.2,28.8,Hot,No Rain,Moderate,5.815,Very Low
Tahannawt,31.3514,-7.9508,2026-09-25,3,31.3,18.6,0.3,9,17.8,29.9,Hot,Light,Moderate,6.445,Very Low
Arfoud,31.4361,-4.2328,2026-09-19,95,30.4,20.6,1.8,53,22.4,37.4,Hot,Light,Moderate,39.065,Low
Arfoud,31.4361,-4.2328,2026-09-20,3,31.1,20.3,0.0,10,15.0,37.1,Hot,No Rain,Moderate,11.95,Very Low
Arfoud,31.4361,-4.2328,2026-09-21,3,33.9,21.1,0.0,13,13.9,23.4,Hot,No Rain,Low,6.865,Very Low
Arfoud,31.4361,-4.2328,2026-09-22,3,31.5,20.3,0.0,6,15.1,23.8,Hot,No Rain,Low,6.13,Very Low
Arfoud,31.4361,-4.2328,2026-09-23,1,31.7,19.1,0.0,3,12.4,20.2,Hot,No Rain,Low,5.815,Very Low
Arfoud,31.4361,-4.2328,2026-09-24,2,32.1,20.8,0.0,0,6.3,9.4,Hot,No Rain,Low,5.5,Very Low
Arfoud,31.4361,-4.2328,2026-09-25,3,32.1,21.1,0.3,3,12.3,22.0,Hot,Light,Low,5.815,Very Low
Tahla,34.05,-4.42,2026-09-19,80,32.7,20.2,0.5,15,23.2,45.0,Hot,Light,Moderate,27.075,Low
Tahla,34.05,-4.42,2026-09-20,2,33.1,20.9,0.0,0,21.2,42.1,Hot,No Rain,Moderate,14.5,Very Low
Tahla,34.05,-4.42,2026-09-21,1,32.3,20.2,0.0,0,17.7,35.3,Hot,No Rain,Moderate,10.9,Very Low
Tahla,34.05,-4.42,2026-09-22,1,31.5,17.8,0.0,0,15.3,29.5,Hot,No Rain,Moderate,5.5,Very Low
Tahla,34.05,-4.42,2026-09-23,0,33.7,17.9,0.0,0,12.3,24.5,Hot,No Rain,Low,4.5,Very Low
Tahla,34.05,-4.42,2026-09-24,1,35.0,19.5,0.0,0,13.0,25.9,Hot,No Rain,Low,11.5,Very Low
Tahla,34.05,-4.42,2026-09-25,3,33.4,19.1,0.0,0,17.5,33.5,Hot,No Rain,Moderate,10.9,Very Low
Missour,33.05,-3.9908,2026-09-19,80,30.1,17.7,1.3,53,26.3,43.2,Hot,Light,Moderate,31.065,Low
Missour,33.05,-3.9908,2026-09-20,2,30.1,16.5,0.0,15,27.3,42.5,Hot,No Rain,Moderate,16.075,Very Low
Missour,33.05,-3.9908,2026-09-21,45,28.6,18.3,0.0,0,28.5,45.0,Normal,No Rain,Moderate,15.0,Very Low
Missour,33.05,-3.9908,2026-09-22,1,28.7,14.5,0.0,0,21.9,32.8,Normal,No Rain,Moderate,13.0,Very Low
Missour,33.05,-3.9908,2026-09-23,1,30.7,15.1,0.0,0,14.5,30.2,Hot,No Rain,Moderate,10.9,Very Low
Missour,33.05,-3.9908,2026-09-24,2,33.2,16.3,0.0,0,9.4,15.1,Hot,No Rain,Low,5.5,Very Low
Missour,33.05,-3.9908,2026-09-25,3,33.2,17.1,0.0,0,14.8,22.3,Hot,No Rain,Low,5.5,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-19,2,33.9,19.4,0.0,0,16.1,26.6,Hot,No Rain,Moderate,5.5,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-20,2,33.9,22.6,0.0,0,18.2,31.0,Hot,No Rain,Moderate,10.9,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-21,3,37.0,22.1,0.0,0,19.1,29.9,Extreme Heat,No Rain,Moderate,11.5,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-22,0,37.3,19.7,0.0,0,19.2,32.4,Extreme Heat,No Rain,Moderate,15.9,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-23,1,36.6,17.4,0.0,0,16.5,27.7,Extreme Heat,No Rain,Moderate,11.5,Very Low
Sidi Lmokhtar,31.57,-9.01,2026-09-24,3,35.4,19.2,0.0,0,23.0,38.2,Extreme Heat,No Rain,Moderate,20.5,Low
Sidi Lmokhtar,31.57,-9.01,2026-09-25,3,29.8,19.2,0.0,0,21.6,38.2,Normal,No Rain,Moderate,10.0,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-19,2,34.5,18.8,0.0,0,12.9,29.2,Hot,No Rain,Moderate,5.5,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-20,1,35.9,21.0,0.0,0,13.1,30.2,Extreme Heat,No Rain,Moderate,16.9,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-21,0,35.3,20.3,0.0,0,13.7,31.0,Extreme Heat,No Rain,Moderate,15.9,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-22,0,33.8,19.8,0.0,0,12.9,29.9,Hot,No Rain,Moderate,4.5,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-23,0,34.3,17.6,0.0,0,14.7,33.5,Hot,No Rain,Moderate,9.9,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-24,1,35.2,19.6,0.0,0,16.8,33.1,Extreme Heat,No Rain,Moderate,16.9,Very Low
Douar Toulal,33.8951,-5.6021,2026-09-25,3,31.7,18.6,0.0,3,19.7,37.4,Hot,No Rain,Moderate,11.215,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-19,3,36.8,21.4,0.0,3,14.8,27.0,Extreme Heat,No Rain,Moderate,11.815,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-20,3,38.3,23.7,0.0,3,15.3,31.0,Extreme Heat,No Rain,Moderate,17.215,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-21,3,36.9,22.8,0.0,0,14.1,26.3,Extreme Heat,No Rain,Moderate,11.5,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-22,2,36.5,22.9,0.0,0,11.0,20.5,Extreme Heat,No Rain,Low,11.5,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-23,0,36.8,21.6,0.0,0,10.0,19.1,Extreme Heat,No Rain,Low,10.5,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-24,1,36.1,26.3,0.0,3,17.4,32.8,Extreme Heat,No Rain,Moderate,17.215,Very Low
Oulad Yaïch,32.4167,-6.3333,2026-09-25,3,33.7,24.1,0.0,4,10.8,25.2,Hot,No Rain,Low,5.92,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,2,34.7,18.9,0.0,0,16.3,31.3,Hot,No Rain,Moderate,10.9,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-20,2,35.8,19.4,0.0,0,14.8,32.8,Extreme Heat,No Rain,Moderate,16.9,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-21,2,34.7,18.8,0.0,3,20.0,38.2,Hot,No Rain,Moderate,14.815,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-22,2,33.9,17.8,0.0,1,13.8,25.2,Hot,No Rain,Low,5.605,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-23,0,34.2,16.6,0.0,0,12.1,23.4,Hot,No Rain,Low,4.5,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-24,1,34.8,19.8,0.0,3,15.9,29.2,Hot,No Rain,Moderate,5.815,Very Low
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-25,3,32.7,19.3,0.0,3,12.9,24.5,Hot,No Rain,Low,5.815,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-19,3,31.2,19.9,0.0,8,17.7,31.3,Hot,No Rain,Moderate,11.739999999999998,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-20,80,31.3,23.2,0.5,38,16.6,30.6,Hot,Light,Moderate,25.89,Low
Imi-n-Tanout,31.177,-8.8504,2026-09-21,3,34.2,23.4,0.0,3,23.9,44.3,Hot,No Rain,Moderate,14.815,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-22,1,33.8,23.4,0.0,0,19.8,37.4,Hot,No Rain,Moderate,10.9,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-23,1,33.7,22.5,0.0,5,19.9,34.2,Hot,No Rain,Moderate,11.425,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-24,3,34.0,22.6,0.0,1,20.6,36.0,Hot,No Rain,Moderate,14.605,Very Low
Imi-n-Tanout,31.177,-8.8504,2026-09-25,3,31.2,19.8,0.0,3,16.3,33.1,Hot,No Rain,Moderate,11.215,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-19,2,32.9,18.6,0.0,0,14.2,28.4,Hot,No Rain,Moderate,5.5,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-20,2,30.0,21.0,0.0,0,15.2,29.9,Normal,No Rain,Moderate,5.5,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-21,3,34.3,21.0,0.0,0,12.2,24.1,Hot,No Rain,Low,5.5,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-22,1,33.6,19.7,0.0,0,16.3,31.3,Hot,No Rain,Moderate,10.9,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-23,0,31.8,16.9,0.0,0,12.1,24.1,Hot,No Rain,Low,4.5,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-24,3,27.4,18.3,0.0,0,12.7,25.9,Normal,No Rain,Low,1.0,Very Low
Sebt Gzoula,32.1219,-9.0889,2026-09-25,3,26.7,19.0,0.0,3,15.6,31.0,Normal,No Rain,Moderate,6.715,Very Low
Tifariti,26.158,-10.567,2026-09-19,3,31.4,16.7,0.0,0,25.2,39.2,Hot,No Rain,Moderate,14.5,Very Low
Tifariti,26.158,-10.567,2026-09-20,0,37.5,19.5,0.0,0,13.0,25.9,Extreme Heat,No Rain,Low,10.5,Very Low
Tifariti,26.158,-10.567,2026-09-21,3,38.8,25.0,0.0,2,24.1,40.0,Extreme Heat,No Rain,Moderate,20.71,Low
Tifariti,26.158,-10.567,2026-09-22,3,39.0,24.5,0.0,0,20.8,36.0,Extreme Heat,No Rain,Moderate,20.5,Low
Tifariti,26.158,-10.567,2026-09-23,3,38.6,25.8,0.0,0,19.6,36.0,Extreme Heat,No Rain,Moderate,16.9,Very Low
Tifariti,26.158,-10.567,2026-09-24,3,39.0,26.6,0.0,0,20.7,37.8,Extreme Heat,No Rain,Moderate,20.5,Low
Tifariti,26.158,-10.567,2026-09-25,3,37.5,26.7,0.0,2,20.1,34.6,Extreme Heat,No Rain,Moderate,20.71,Low
